order_id,ordered_at,customer_id,category,pincode,order_value,order_hour,day_of_week,month,is_weekend,festival_period,phone_verified,address_quality_signal,customer_prior_orders,customer_prior_rto_rate,customer_prior_delivery_rate,customer_prior_prepaid_attempts,customer_prior_prepaid_success_rate,customer_order_value_ratio,pincode_prior_orders,pincode_prior_rto_rate,split
ORDER-008744,2025-06-07T21:04:33,CUST-00430,fashion,ZONE-087,852.38,21,5,6,1,0,1,0.703956,1,0.0,1.0,0,0.0,0.3068775449220367,70,0.2571428571428571,train
ORDER-008745,2025-06-07T21:31:41,CUST-00208,beauty,ZONE-105,895.51,21,5,6,1,0,1,0.937426,5,0.4,0.6,1,1.0,0.32730317621250676,64,0.234375,train
ORDER-008746,2025-06-07T21:57:57,CUST-00273,electronics,ZONE-018,3301.37,21,5,6,1,0,0,0.292053,2,0.5,0.5,1,1.0,3.085233936573354,72,0.375,train
ORDER-008747,2025-06-07T22:23:36,CUST-00760,home,ZONE-110,2087.32,22,5,6,1,0,0,0.798978,5,0.4,0.4,1,0.0,1.2873518415498648,67,0.3880597014925373,train
ORDER-008748,2025-06-07T22:48:46,CUST-01471,grocery,ZONE-017,555.9,22,5,6,1,0,1,1.0,6,0.3333333333333333,0.6666666666666666,1,1.0,0.756712608473711,67,0.19402985074626866,train
ORDER-008749,2025-06-07T23:14:35,CUST-03907,electronics,ZONE-071,735.93,23,5,6,1,0,0,0.526691,1,0.0,1.0,0,0.0,1.254739821318966,80,0.2375,train
ORDER-008750,2025-06-07T23:42:31,CUST-00996,grocery,ZONE-060,200.0,23,5,6,1,0,0,0.688319,8,0.625,0.375,1,1.0,0.49762539382384674,69,0.2753623188405797,train
ORDER-008751,2025-06-08T00:08:48,CUST-03631,beauty,ZONE-118,551.55,0,6,6,1,0,1,0.691472,0,0.0,0.0,0,0.0,1.0,68,0.20588235294117646,train
ORDER-008752,2025-06-08T00:33:31,CUST-03215,fashion,ZONE-119,456.08,0,6,6,1,0,1,0.577163,4,0.25,0.5,1,1.0,0.312988637279947,72,0.125,train
ORDER-008753,2025-06-08T00:59:31,CUST-03416,electronics,ZONE-096,1989.51,0,6,6,1,0,0,0.401671,6,0.0,1.0,0,0.0,1.6053411584972244,82,0.2682926829268293,train
ORDER-008754,2025-06-08T01:26:28,CUST-03104,electronics,ZONE-094,4322.45,1,6,6,1,0,1,0.577763,1,1.0,0.0,1,1.0,2.605093929111696,72,0.125,train
ORDER-008755,2025-06-08T01:50:49,CUST-03881,beauty,ZONE-036,385.64,1,6,6,1,0,1,0.534592,0,0.0,0.0,0,0.0,1.0,74,0.17567567567567569,train
ORDER-008756,2025-06-08T02:16:47,CUST-00490,fashion,ZONE-088,3073.63,2,6,6,1,0,0,0.671586,17,0.5294117647058824,0.29411764705882354,1,1.0,1.4268606951656264,77,0.22077922077922077,train
ORDER-008757,2025-06-08T02:42:06,CUST-01944,fashion,ZONE-065,3419.63,2,6,6,1,0,1,0.443694,11,0.09090909090909091,0.8181818181818182,1,0.0,0.852699782744313,66,0.36363636363636365,train
ORDER-008758,2025-06-08T03:09:48,CUST-01411,beauty,ZONE-115,759.13,3,6,6,1,0,0,0.801987,10,0.0,1.0,1,1.0,0.8879824726603215,61,0.2459016393442623,train
ORDER-008759,2025-06-08T03:34:07,CUST-01178,beauty,ZONE-060,1203.67,3,6,6,1,0,1,0.633879,1,0.0,1.0,0,0.0,1.5008541253631593,70,0.2714285714285714,train
ORDER-008760,2025-06-08T04:01:48,CUST-01809,beauty,ZONE-118,1278.81,4,6,6,1,0,0,0.801762,9,0.4444444444444444,0.3333333333333333,1,1.0,1.0029751245081764,69,0.2028985507246377,train
ORDER-008761,2025-06-08T04:27:57,CUST-01953,home,ZONE-045,889.44,4,6,6,1,0,1,0.690033,3,0.0,1.0,0,0.0,0.9653555613441,76,0.2894736842105263,train
ORDER-008762,2025-06-08T04:53:17,CUST-03942,beauty,ZONE-053,918.25,4,6,6,1,0,1,0.873321,1,0.0,1.0,0,0.0,0.9220395826848347,68,0.38235294117647056,train
ORDER-008763,2025-06-08T05:21:03,CUST-01093,home,ZONE-063,981.24,5,6,6,1,0,1,0.85657,2,0.0,1.0,0,0.0,1.5694817658349327,65,0.26153846153846155,train
ORDER-008764,2025-06-08T05:44:43,CUST-03628,grocery,ZONE-079,952.63,5,6,6,1,0,1,0.54658,1,1.0,0.0,0,0.0,1.8901763923887378,64,0.234375,train
ORDER-008765,2025-06-08T06:11:03,CUST-00677,beauty,ZONE-095,874.02,6,6,6,1,0,0,0.355482,14,0.21428571428571427,0.7142857142857143,2,0.5,0.6306557876394087,79,0.26582278481012656,train
ORDER-008766,2025-06-08T06:40:45,CUST-02639,home,ZONE-057,1327.37,6,6,6,1,0,1,0.803251,5,0.0,0.8,1,0.0,0.9853025230668734,79,0.17721518987341772,train
ORDER-008767,2025-06-08T07:06:33,CUST-01252,home,ZONE-071,1004.78,7,6,6,1,0,1,0.800536,1,0.0,1.0,0,0.0,0.6975313784294124,81,0.2345679012345679,train
ORDER-008768,2025-06-08T07:28:34,CUST-03827,electronics,ZONE-080,12000.0,7,6,6,1,0,1,0.489172,3,0.3333333333333333,0.6666666666666666,0,0.0,3.4394860643489626,59,0.13559322033898305,train
ORDER-008769,2025-06-08T07:55:03,CUST-02518,home,ZONE-109,1338.44,7,6,6,1,0,1,0.294602,5,0.2,0.8,0,0.0,0.7211026118176695,81,0.2839506172839506,train
ORDER-008770,2025-06-08T08:22:53,CUST-00277,grocery,ZONE-012,281.42,8,6,6,1,0,1,0.531847,0,0.0,0.0,0,0.0,1.0,69,0.2028985507246377,train
ORDER-008771,2025-06-08T08:47:21,CUST-03670,grocery,ZONE-071,1020.32,8,6,6,1,0,1,0.885128,9,0.1111111111111111,0.7777777777777778,3,0.6666666666666666,0.2998748953787705,82,0.23170731707317074,train
ORDER-008772,2025-06-08T09:12:48,CUST-01208,fashion,ZONE-103,1678.7,9,6,6,1,0,1,0.872699,3,0.6666666666666666,0.3333333333333333,0,0.0,0.4627534940135442,86,0.45348837209302323,train
ORDER-008773,2025-06-08T09:39:31,CUST-03686,electronics,ZONE-047,2689.6,9,6,6,1,0,0,0.638972,2,0.0,1.0,0,0.0,5.272743312520216,88,0.22727272727272727,train
ORDER-008774,2025-06-08T10:08:56,CUST-00057,fashion,ZONE-113,799.51,10,6,6,1,0,1,0.151042,0,0.0,0.0,0,0.0,1.0,73,0.2876712328767123,train
ORDER-008775,2025-06-08T10:30:47,CUST-00903,beauty,ZONE-090,239.53,10,6,6,1,0,1,0.39691,3,0.0,0.6666666666666666,1,0.0,1.1455649789567657,65,0.2153846153846154,train
ORDER-008776,2025-06-08T10:59:05,CUST-01149,home,ZONE-114,1887.44,10,6,6,1,0,1,0.360287,4,0.5,0.5,0,0.0,0.6631741313460315,89,0.20224719101123595,train
ORDER-008777,2025-06-08T11:26:59,CUST-02728,grocery,ZONE-025,879.1,11,6,6,1,0,0,0.956101,0,0.0,0.0,0,0.0,1.0,56,0.23214285714285715,train
ORDER-008778,2025-06-08T11:52:07,CUST-03162,fashion,ZONE-088,1176.26,11,6,6,1,0,1,0.823989,1,0.0,1.0,0,0.0,0.8028694874647628,78,0.21794871794871795,train
ORDER-008779,2025-06-08T12:17:35,CUST-02497,home,ZONE-065,2157.97,12,6,6,1,0,0,0.660248,1,0.0,1.0,0,0.0,0.9313598128622663,67,0.3582089552238806,train
ORDER-008780,2025-06-08T12:41:31,CUST-00264,home,ZONE-117,1329.71,12,6,6,1,0,1,0.400432,5,0.0,1.0,0,0.0,0.42389004253213824,58,0.43103448275862066,train
ORDER-008781,2025-06-08T13:07:30,CUST-01756,home,ZONE-098,955.05,13,6,6,1,0,1,0.743486,6,0.3333333333333333,0.5,0,0.0,0.6507090426788277,74,0.35135135135135137,train
ORDER-008782,2025-06-08T13:35:00,CUST-02014,beauty,ZONE-080,232.61,13,6,6,1,0,1,0.749603,3,0.3333333333333333,0.6666666666666666,0,0.0,0.32642436149312376,60,0.13333333333333333,train
ORDER-008783,2025-06-08T14:02:51,CUST-01468,beauty,ZONE-107,1030.49,14,6,6,1,0,0,0.379337,2,1.0,0.0,1,1.0,0.5500757996327454,84,0.25,train
ORDER-008784,2025-06-08T14:25:44,CUST-01691,fashion,ZONE-093,2609.63,14,6,6,1,0,1,0.69257,2,0.5,0.5,0,0.0,0.8088189259469327,76,0.2894736842105263,train
ORDER-008785,2025-06-08T14:53:10,CUST-01959,grocery,ZONE-021,917.42,14,6,6,1,0,0,0.492769,9,0.1111111111111111,0.8888888888888888,1,1.0,0.6742914728479591,63,0.25396825396825395,train
ORDER-008786,2025-06-08T15:20:52,CUST-02227,grocery,ZONE-052,631.74,15,6,6,1,0,1,0.766933,5,0.2,0.8,0,0.0,0.30641406204528254,74,0.22972972972972974,train
ORDER-008787,2025-06-08T15:45:50,CUST-02501,beauty,ZONE-105,1084.95,15,6,6,1,0,1,0.830207,4,0.5,0.25,0,0.0,0.8953561061355351,65,0.23076923076923078,train
ORDER-008788,2025-06-08T16:12:47,CUST-00859,fashion,ZONE-002,205.56,16,6,6,1,0,0,0.192391,0,0.0,0.0,0,0.0,1.0,79,0.22784810126582278,train
ORDER-008789,2025-06-08T16:35:43,CUST-03587,electronics,ZONE-074,5080.16,16,6,6,1,0,0,0.501502,2,0.5,0.5,0,0.0,1.206608586602316,84,0.23809523809523808,train
ORDER-008790,2025-06-08T17:03:23,CUST-03287,fashion,ZONE-060,1802.95,17,6,6,1,0,0,0.770299,10,0.5,0.4,1,1.0,0.9060113990751694,71,0.2676056338028169,train
ORDER-008791,2025-06-08T17:27:05,CUST-03111,grocery,ZONE-024,1237.83,17,6,6,1,0,1,0.825707,4,0.5,0.5,0,0.0,0.5039773056922039,80,0.275,train
ORDER-008792,2025-06-08T17:52:13,CUST-03190,electronics,ZONE-043,3675.88,17,6,6,1,0,1,0.872029,0,0.0,0.0,0,0.0,1.0,86,0.20930232558139536,train
ORDER-008793,2025-06-08T18:20:14,CUST-02125,grocery,ZONE-001,930.08,18,6,6,1,0,1,0.532154,12,0.16666666666666666,0.8333333333333334,1,1.0,0.3427036500940511,90,0.24444444444444444,train
ORDER-008794,2025-06-08T18:47:57,CUST-03788,beauty,ZONE-016,338.06,18,6,6,1,0,0,0.691951,2,0.0,1.0,0,0.0,0.5793162539628138,84,0.27380952380952384,train
ORDER-008795,2025-06-08T19:12:05,CUST-01493,electronics,ZONE-044,4999.19,19,6,6,1,0,0,0.343998,4,0.25,0.75,0,0.0,1.9964537236899644,75,0.30666666666666664,train
ORDER-008796,2025-06-08T19:37:21,CUST-01691,fashion,ZONE-015,1581.94,19,6,6,1,0,1,0.9453,3,0.3333333333333333,0.3333333333333333,0,0.0,0.5236726447354338,84,0.2857142857142857,train
ORDER-008797,2025-06-08T20:06:55,CUST-03237,electronics,ZONE-051,735.72,20,6,6,1,0,0,0.85488,2,0.5,0.0,1,0.0,1.4413588409885687,73,0.273972602739726,train
ORDER-008798,2025-06-08T20:30:00,CUST-03444,electronics,ZONE-083,2958.36,20,6,6,1,0,1,0.887133,4,0.25,0.75,1,1.0,1.2149808873250574,69,0.2753623188405797,train
ORDER-008799,2025-06-08T20:54:43,CUST-01814,home,ZONE-030,5149.04,20,6,6,1,0,1,0.500585,2,0.0,1.0,0,0.0,1.8516364865569503,60,0.3,train
ORDER-008800,2025-06-08T21:20:54,CUST-03369,fashion,ZONE-039,4453.94,21,6,6,1,0,1,1.0,9,0.1111111111111111,0.8888888888888888,1,1.0,1.0330976621101957,90,0.2777777777777778,train
ORDER-008801,2025-06-08T21:46:40,CUST-02514,home,ZONE-000,3811.4,21,6,6,1,0,1,0.669024,3,0.3333333333333333,0.6666666666666666,0,0.0,2.017613667443654,79,0.189873417721519,train
ORDER-008802,2025-06-08T22:16:51,CUST-01571,grocery,ZONE-014,508.36,22,6,6,1,0,1,0.41818,3,0.0,1.0,0,0.0,0.39363099739571916,45,0.1111111111111111,train
ORDER-008803,2025-06-08T22:41:06,CUST-03600,fashion,ZONE-055,657.79,22,6,6,1,0,1,0.834587,2,0.5,0.5,1,1.0,1.9978132450532262,76,0.35526315789473684,train
ORDER-008804,2025-06-08T23:04:04,CUST-02051,electronics,ZONE-094,924.67,23,6,6,1,0,1,0.724839,2,0.5,0.5,0,0.0,1.4320427443085022,73,0.1232876712328767,train
ORDER-008805,2025-06-08T23:32:48,CUST-03372,grocery,ZONE-111,514.55,23,6,6,1,0,1,0.470521,6,0.16666666666666666,0.8333333333333334,0,0.0,0.28392568436270527,80,0.3375,train
ORDER-008806,2025-06-08T23:58:05,CUST-03221,beauty,ZONE-058,1355.96,23,6,6,1,0,1,0.760074,10,0.0,0.9,1,1.0,0.8066595397740692,66,0.18181818181818182,train
ORDER-008807,2025-06-09T00:24:43,CUST-00405,fashion,ZONE-113,492.8,0,0,6,0,0,1,0.570314,3,0.0,0.6666666666666666,0,0.0,0.651475558649986,74,0.28378378378378377,train
ORDER-008808,2025-06-09T00:52:17,CUST-03455,electronics,ZONE-076,3777.36,0,0,6,0,0,1,0.617313,2,0.0,1.0,0,0.0,5.055353319057816,76,0.27631578947368424,train
ORDER-008809,2025-06-09T01:16:03,CUST-00660,fashion,ZONE-058,1480.26,1,0,6,0,0,0,0.665715,5,0.2,0.8,0,0.0,0.8379895858454454,67,0.1791044776119403,train
ORDER-008810,2025-06-09T01:41:30,CUST-03226,fashion,ZONE-042,886.1,1,0,6,0,0,1,0.681911,2,1.0,0.0,0,0.0,0.9468397713308757,69,0.15942028985507245,train
ORDER-008811,2025-06-09T02:07:48,CUST-02982,beauty,ZONE-108,857.05,2,0,6,0,0,0,0.9247,1,0.0,1.0,0,0.0,0.7602139473824264,56,0.35714285714285715,train
ORDER-008812,2025-06-09T02:35:31,CUST-02915,fashion,ZONE-022,991.42,2,0,6,0,0,1,0.714444,9,0.2222222222222222,0.5555555555555556,2,1.0,0.7103230644552675,75,0.3333333333333333,train
ORDER-008813,2025-06-09T02:58:26,CUST-03661,electronics,ZONE-010,1333.17,2,0,6,0,0,1,0.616416,6,0.16666666666666666,0.8333333333333334,1,1.0,1.5574597834086845,70,0.22857142857142856,train
ORDER-008814,2025-06-09T03:27:06,CUST-02397,fashion,ZONE-098,346.57,3,0,6,0,0,1,0.778857,9,0.0,0.8888888888888888,1,1.0,0.8883651515626201,75,0.36,train
ORDER-008815,2025-06-09T03:53:57,CUST-01394,beauty,ZONE-101,1461.11,3,0,6,0,0,1,0.583611,2,0.0,1.0,0,0.0,0.3371265871560056,69,0.30434782608695654,train
ORDER-008816,2025-06-09T04:20:57,CUST-02370,electronics,ZONE-104,1137.74,4,0,6,0,0,1,0.998351,2,0.0,1.0,0,0.0,2.0435750978912957,64,0.359375,train
ORDER-008817,2025-06-09T04:44:13,CUST-02762,home,ZONE-066,2429.86,4,0,6,0,0,0,0.587257,4,0.0,0.75,1,1.0,0.9792087497141291,76,0.2631578947368421,train
ORDER-008818,2025-06-09T05:10:19,CUST-01488,fashion,ZONE-031,1321.22,5,0,6,0,0,1,0.774934,2,0.0,1.0,0,0.0,1.68678944176694,69,0.2463768115942029,train
ORDER-008819,2025-06-09T05:38:29,CUST-01051,grocery,ZONE-008,515.44,5,0,6,0,0,0,0.716962,8,0.25,0.75,0,0.0,0.5080447732691018,77,0.18181818181818182,train
ORDER-008820,2025-06-09T06:04:00,CUST-01989,grocery,ZONE-070,1183.02,6,0,6,0,0,1,0.855638,7,0.2857142857142857,0.7142857142857143,1,1.0,0.21747981891782442,83,0.25301204819277107,train
ORDER-008821,2025-06-09T06:28:28,CUST-03575,beauty,ZONE-007,1184.45,6,0,6,0,0,1,0.836809,6,0.3333333333333333,0.5,1,0.0,0.45747763208800013,80,0.2125,train
ORDER-008822,2025-06-09T06:53:53,CUST-02499,beauty,ZONE-028,655.22,6,0,6,0,0,0,0.362143,2,0.0,1.0,0,0.0,0.27311758036547956,65,0.24615384615384617,train
ORDER-008823,2025-06-09T07:22:31,CUST-03571,grocery,ZONE-003,560.5,7,0,6,0,0,0,0.737196,1,0.0,1.0,0,0.0,0.8301858846182331,74,0.2702702702702703,train
ORDER-008824,2025-06-09T07:46:03,CUST-01925,home,ZONE-118,1280.49,7,0,6,0,0,1,1.0,5,0.4,0.4,0,0.0,0.9217211161802371,70,0.2,train
ORDER-008825,2025-06-09T08:14:37,CUST-03756,grocery,ZONE-039,276.14,8,0,6,0,0,1,0.669872,4,0.25,0.75,0,0.0,0.1485857876569516,91,0.27472527472527475,train
ORDER-008826,2025-06-09T08:38:10,CUST-03129,grocery,ZONE-063,623.75,8,0,6,0,0,1,0.503829,4,0.0,1.0,0,0.0,0.35869140175737224,66,0.25757575757575757,train
ORDER-008827,2025-06-09T09:04:47,CUST-01451,electronics,ZONE-065,5510.56,9,0,6,0,0,1,0.216078,2,0.0,1.0,0,0.0,2.557549457562221,68,0.35294117647058826,train
ORDER-008828,2025-06-09T09:30:38,CUST-01811,fashion,ZONE-067,1194.38,9,0,6,0,0,1,0.87877,4,0.0,0.75,1,0.0,0.9754261027219943,64,0.328125,train
ORDER-008829,2025-06-09T09:57:59,CUST-03992,home,ZONE-093,1433.36,9,0,6,0,0,1,0.821023,4,0.75,0.25,0,0.0,1.1790263342971008,77,0.2857142857142857,train
ORDER-008830,2025-06-09T10:23:54,CUST-03790,beauty,ZONE-077,663.66,10,0,6,0,0,0,0.931635,1,0.0,1.0,0,0.0,1.1473471292982729,58,0.20689655172413793,train
ORDER-008831,2025-06-09T10:46:31,CUST-01652,home,ZONE-071,1424.51,10,0,6,0,0,0,0.816468,3,0.3333333333333333,0.3333333333333333,1,0.0,0.8137871543071289,83,0.2289156626506024,train
ORDER-008832,2025-06-09T11:16:10,CUST-03312,beauty,ZONE-112,2164.19,11,0,6,0,0,1,0.257785,9,0.2222222222222222,0.7777777777777778,0,0.0,1.3614188099185567,58,0.1724137931034483,train
ORDER-008833,2025-06-09T11:38:35,CUST-03619,fashion,ZONE-059,1808.41,11,0,6,0,0,0,0.568127,5,0.0,1.0,0,0.0,0.6662051933067453,68,0.10294117647058823,train
ORDER-008834,2025-06-09T12:08:04,CUST-01039,fashion,ZONE-028,2032.92,12,0,6,0,0,0,0.685322,3,0.3333333333333333,0.3333333333333333,0,0.0,0.9912991747788222,66,0.24242424242424243,train
ORDER-008835,2025-06-09T12:33:30,CUST-02097,electronics,ZONE-028,982.31,12,0,6,0,0,1,0.090379,0,0.0,0.0,0,0.0,1.0,67,0.23880597014925373,train
ORDER-008836,2025-06-09T12:58:55,CUST-02988,home,ZONE-118,2813.94,12,0,6,0,0,0,0.874739,10,0.1,0.5,1,0.0,1.004645244488525,71,0.19718309859154928,train
ORDER-008837,2025-06-09T13:22:15,CUST-00314,fashion,ZONE-072,1300.06,13,0,6,0,0,1,0.799294,3,0.0,1.0,1,1.0,1.222688285305846,60,0.2,train
ORDER-008838,2025-06-09T13:52:16,CUST-03190,fashion,ZONE-106,2023.68,13,0,6,0,0,1,0.854384,1,0.0,0.0,0,0.0,0.5505293970423408,76,0.2236842105263158,train
ORDER-008839,2025-06-09T14:17:33,CUST-00864,grocery,ZONE-117,555.72,14,0,6,0,0,1,0.836355,3,0.3333333333333333,0.6666666666666666,0,0.0,0.640917111651885,59,0.423728813559322,train
ORDER-008840,2025-06-09T14:42:54,CUST-01944,beauty,ZONE-077,2340.59,14,0,6,0,0,1,0.700684,12,0.08333333333333333,0.75,1,0.0,0.5908895927192479,59,0.2033898305084746,train
ORDER-008841,2025-06-09T15:07:09,CUST-01527,electronics,ZONE-112,4392.32,15,0,6,0,0,0,0.865064,19,0.3684210526315789,0.5789473684210527,2,0.5,1.18435294348053,59,0.1694915254237288,train
ORDER-008842,2025-06-09T15:35:51,CUST-02928,fashion,ZONE-115,3689.24,15,0,6,0,0,1,0.94462,7,0.14285714285714285,0.8571428571428571,1,1.0,0.6019928366044153,62,0.24193548387096775,train
ORDER-008843,2025-06-09T15:59:10,CUST-00963,fashion,ZONE-047,1470.39,15,0,6,0,0,0,0.769577,7,0.42857142857142855,0.5714285714285714,0,0.0,1.09899664409107,89,0.2247191011235955,train
ORDER-008844,2025-06-09T16:26:10,CUST-01887,electronics,ZONE-045,5636.38,16,0,6,0,0,0,0.577137,0,0.0,0.0,0,0.0,1.0,77,0.2857142857142857,train
ORDER-008845,2025-06-09T16:51:48,CUST-01095,fashion,ZONE-058,1203.3,16,0,6,0,0,1,0.846155,11,0.45454545454545453,0.5454545454545454,1,1.0,1.024676525096884,68,0.17647058823529413,train
ORDER-008846,2025-06-09T17:18:05,CUST-00234,fashion,ZONE-075,1336.09,17,0,6,0,0,1,0.47794,14,0.0,0.9285714285714286,2,0.5,1.2594116229183472,68,0.35294117647058826,train
ORDER-008847,2025-06-09T17:46:37,CUST-03354,beauty,ZONE-050,1701.27,17,0,6,0,0,0,0.309193,3,0.6666666666666666,0.3333333333333333,0,0.0,0.6708883554999382,64,0.265625,train
ORDER-008848,2025-06-09T18:11:51,CUST-00926,fashion,ZONE-067,1981.49,18,0,6,0,0,1,0.948927,1,1.0,0.0,0,0.0,2.1608868241401122,65,0.3230769230769231,train
ORDER-008849,2025-06-09T18:37:33,CUST-00960,grocery,ZONE-067,374.56,18,0,6,0,0,1,0.193526,1,1.0,0.0,0,0.0,0.4269414460111021,66,0.3181818181818182,train
ORDER-008850,2025-06-09T19:03:26,CUST-00202,grocery,ZONE-066,352.37,19,0,6,0,0,1,0.35321,4,0.0,1.0,1,1.0,0.45322503368286343,77,0.2597402597402597,train
ORDER-008851,2025-06-09T19:29:45,CUST-02049,home,ZONE-049,1741.04,19,0,6,0,0,1,0.838724,0,0.0,0.0,0,0.0,1.0,77,0.2077922077922078,train
ORDER-008852,2025-06-09T19:55:40,CUST-01106,fashion,ZONE-038,1321.71,19,0,6,0,0,1,0.794677,7,0.2857142857142857,0.5714285714285714,1,0.0,0.811424707488864,57,0.3157894736842105,train
ORDER-008853,2025-06-09T20:21:54,CUST-02275,home,ZONE-026,3348.14,20,0,6,0,0,1,0.86705,7,0.2857142857142857,0.5714285714285714,1,1.0,0.7324063116309171,93,0.27956989247311825,train
ORDER-008854,2025-06-09T20:44:14,CUST-02870,grocery,ZONE-088,783.4,20,0,6,0,0,1,0.595453,3,0.0,1.0,0,0.0,0.4526483452777386,79,0.22784810126582278,train
ORDER-008855,2025-06-09T21:14:09,CUST-00200,beauty,ZONE-024,1551.43,21,0,6,0,0,1,0.391443,0,0.0,0.0,0,0.0,1.0,81,0.2716049382716049,train
ORDER-008856,2025-06-09T21:37:33,CUST-00814,fashion,ZONE-017,1851.95,21,0,6,0,0,1,0.73007,4,0.25,0.25,1,0.0,0.8586573380208388,68,0.19117647058823528,train
ORDER-008857,2025-06-09T22:02:51,CUST-01580,beauty,ZONE-099,1374.09,22,0,6,0,0,1,0.539648,18,0.1111111111111111,0.8888888888888888,2,1.0,0.4009252512710452,68,0.16176470588235295,train
ORDER-008858,2025-06-09T22:28:58,CUST-03493,home,ZONE-104,2228.96,22,0,6,0,0,1,0.153721,5,0.0,0.8,1,1.0,1.3868505049122393,65,0.35384615384615387,train
ORDER-008859,2025-06-09T22:58:42,CUST-00466,electronics,ZONE-060,2783.33,22,0,6,0,0,0,0.744293,2,1.0,0.0,0,0.0,1.8395370970087108,72,0.2638888888888889,train
ORDER-008860,2025-06-09T23:24:07,CUST-02937,fashion,ZONE-076,1639.81,23,0,6,0,0,1,0.933219,12,0.16666666666666666,0.8333333333333334,0,0.0,0.9533058547900448,77,0.2727272727272727,train
ORDER-008861,2025-06-09T23:47:59,CUST-03789,home,ZONE-015,2820.79,23,0,6,0,0,0,0.748485,1,0.0,1.0,0,0.0,2.633569541308387,85,0.2823529411764706,train
ORDER-008862,2025-06-10T00:16:33,CUST-00318,beauty,ZONE-013,1555.29,0,1,6,0,0,1,0.763969,2,0.0,1.0,0,0.0,1.5260883003723746,76,0.15789473684210525,train
ORDER-008863,2025-06-10T00:40:48,CUST-01371,electronics,ZONE-065,1379.34,0,1,6,0,0,1,0.723642,3,0.0,1.0,1,1.0,1.5045868223847112,69,0.34782608695652173,train
ORDER-008864,2025-06-10T01:08:12,CUST-03031,grocery,ZONE-052,285.82,1,1,6,0,0,1,0.801111,6,0.3333333333333333,0.6666666666666666,0,0.0,0.43540807129346343,75,0.25333333333333335,train
ORDER-008865,2025-06-10T01:34:03,CUST-03714,fashion,ZONE-082,652.05,1,1,6,0,0,1,0.592245,1,0.0,1.0,0,0.0,1.0933281912842268,69,0.2753623188405797,train
ORDER-008866,2025-06-10T01:57:14,CUST-01019,fashion,ZONE-100,2195.68,1,1,6,0,0,1,1.0,2,0.0,1.0,1,1.0,1.324250401826236,65,0.18461538461538463,train
ORDER-008867,2025-06-10T02:26:15,CUST-02546,home,ZONE-020,12000.0,2,1,6,0,0,1,0.560179,2,0.0,1.0,0,0.0,1.9996567255954396,86,0.29069767441860467,train
ORDER-008868,2025-06-10T02:52:50,CUST-02895,fashion,ZONE-013,1252.4,2,1,6,0,0,0,0.857616,4,0.75,0.25,1,1.0,0.7269202529478173,77,0.15584415584415584,train
ORDER-008869,2025-06-10T03:16:31,CUST-01625,home,ZONE-118,1831.22,3,1,6,0,0,1,0.77829,0,0.0,0.0,0,0.0,1.0,72,0.19444444444444445,train
ORDER-008870,2025-06-10T03:41:37,CUST-02655,electronics,ZONE-022,5397.75,3,1,6,0,0,1,0.646249,8,0.0,1.0,1,1.0,1.4190270289454308,76,0.32894736842105265,train
ORDER-008871,2025-06-10T04:08:43,CUST-02209,electronics,ZONE-019,4034.67,4,1,6,0,0,1,0.681505,4,0.5,0.5,1,1.0,1.9999925644752938,71,0.2112676056338028,train
ORDER-008872,2025-06-10T04:36:12,CUST-03727,electronics,ZONE-079,2738.9,4,1,6,0,0,0,0.744961,0,0.0,0.0,0,0.0,1.0,65,0.23076923076923078,train
ORDER-008873,2025-06-10T05:00:02,CUST-02169,fashion,ZONE-062,2822.12,5,1,6,0,0,1,0.277173,1,0.0,1.0,0,0.0,3.055035940071014,74,0.25675675675675674,train
ORDER-008874,2025-06-10T05:24:14,CUST-02089,fashion,ZONE-069,2142.76,5,1,6,0,0,1,0.912104,4,0.25,0.75,0,0.0,1.1259727907599986,70,0.24285714285714285,train
ORDER-008875,2025-06-10T05:50:14,CUST-02655,electronics,ZONE-003,5238.24,5,1,6,0,0,0,0.761835,9,0.0,0.8888888888888888,1,1.0,1.3158299296146139,75,0.26666666666666666,train
ORDER-008876,2025-06-10T06:19:47,CUST-00611,beauty,ZONE-116,1320.09,6,1,6,0,0,1,0.605649,4,0.75,0.25,0,0.0,1.2258269705334073,74,0.3918918918918919,train
ORDER-008877,2025-06-10T06:45:14,CUST-02141,grocery,ZONE-098,316.45,6,1,6,0,0,0,0.849755,4,0.0,0.75,0,0.0,0.3592318149181384,76,0.35526315789473684,train
ORDER-008878,2025-06-10T07:09:05,CUST-00213,fashion,ZONE-115,703.1,7,1,6,0,0,1,0.28606,0,0.0,0.0,0,0.0,1.0,63,0.23809523809523808,train
ORDER-008879,2025-06-10T07:37:23,CUST-02485,fashion,ZONE-013,910.3,7,1,6,0,0,1,0.700016,5,0.2,0.8,0,0.0,0.7820204873388795,78,0.15384615384615385,train
ORDER-008880,2025-06-10T08:01:33,CUST-02157,electronics,ZONE-018,4824.11,8,1,6,0,0,1,0.675565,0,0.0,0.0,0,0.0,1.0,73,0.3698630136986301,train
ORDER-008881,2025-06-10T08:28:21,CUST-03335,electronics,ZONE-085,789.06,8,1,6,0,0,0,0.598755,5,0.2,0.6,1,0.0,0.9439442624755059,71,0.23943661971830985,train
